Ano;dia;Ene;Feb;Mar;Abr;May;Jun;Jul;Ago;Set;Oct;Nov;Dic
2005;30;0;;0;0;0;0;0;0;0;0;0;0
2005;31;0;;0;;0;;0;0;;0;;0
2006;1;0;0;0;0;0;0;0;0;0;0;0;0
2006;2;0;0;0;0;0;0;0;0;0;0;0;0
2006;3;0;0;0;0;0;0;0;0;0;0;0;0
2006;4;0;4.7;0;0;0;0;0;0;0;0;0;0
2006;5;0;3.2;0;0;0;0;0;0;0;0;0;0
2006;6;0;0;0;0;0;0;0;0;0;0;0;0
2006;7;0;0;20.7;0;0;0;0;0;0;0;0;0
2006;8;0;0;9;0;0;0;0;0;0;0;0;0
2006;9;0;0;0.2;0;0;0;0;0;0;0;0;0
2006;10;0;0;0;0;0;0;0;0;0;0;0;0
2006;11;0;0;0;0;0;0;0;0;0;0;0;0
2006;12;0;0;0;0;0;0;0;0;0;0;0;0
2006;13;0;0;0;0;0;0;0;0;0;0;0;0
2006;14;0;0;0;0;0;0;0;0;0;0;0;0
2006;15;0;0;0;0;0;0;0;0;0;0;0;0
2006;16;0;0;0;0;0;0;0;0;0;0;0;0
2006;17;0;0;0;0;0;0;0;0;0;0;0;0
2006;18;0;0;0;0;0;0;0;0;0;0;0;0
2006;19;0;0.3;0;0;0;0;0;0;0;0;0;0
2006;20;0;0;0;0;0;0;0;0;0;0;0;0
2006;21;0;0;0;0;0;0;0.4;0;0;0;0;0
2006;22;0;0;0;0;0;0;0;0;0;0;0;0
2006;23;0;0;0;0;0;0;0;0;0;0;0;0
2006;24;0;0;0;0;0;0;0;0;0;0;0;0
2006;25;0;0;0;0;0;0;0;0;0;0;0;0
2006;26;0;0;0;0;0;0;0;0;0;0;0;0
2006;27;0;6.2;0;0;0;0;0;0;0;0;0;0
2006;28;0;0;0;0;0;0;0;0;0;0;0;0
2006;29;0;;0;0;0;0;0;0;0;0;0;0
2006;30;0;;0;0;0;0;0;0;;0;0;0
2006;31;0;;0;;0;;0;0;;0;;0
2007;1;0;0;0;0;0;0;0;0;0;0;0;0
2007;2;0;0;0;0;0;0;0;0;0;0;0;0
2007;3;0;0;0;0;0;0;0;0;0;0;0;0
2007;4;0;0;0;0;0;0;0;0;0;0;0;0
2007;5;0;0;0;0;0;0;0;0;0;0;0;0
2007;6;0;0;0;0;0;0;0;0;0;0;0;0
2007;7;0;0;0;0;0;0;0;0;0;0;0;0
2007;8;0;0;0;0.5;0;0;0;0;0;0;0;0
2007;9;0;0;0;3;0;0;0;0;0;0;1;0
2007;10;0;0;0;0;0;0;0;0;0;0;0;0
2007;11;0;0;0;0;0;0;0;0;0;0;0;0
2007;12;0;0;0;0;0;0;0;0;0;0;0;0
2007;13;0;0;0;0;0;0;0;0;0;0;0;0
2007;14;0;0;0;0;0;0;0;0;0;0;0;0
2007;15;0;0;0;0;0;0;0;0;0;0;0;0
2007;16;0;0;0;0;0;0;0;0;0;0;0;0
2007;17;0;0;0;0;0;0;0;0;0;0;0;0
2007;18;2.3;0;0;0;0;0;0;0;0;0;0;0
2007;19;0;0;0;0;0;0;0;0;0;0;0;0
2007;20;0;0;0;0;0;0;0;0;0;0;0;0
2007;21;0;0;0;0;0;0;0;0;0;0;0;0
2007;22;0;0;0;0;0;0;0;0;0;0;0;0
2007;23;0;0;0;0.5;0;0;0;0;0;0;0;0
2007;24;0;0;0;0;0;0;0;0;0;0;0;0
2007;25;0;0;0;0;0;0;0;0;0;0;0;0
2007;26;0;0;0;0;0;0;0;0;0;0;0.7;0
2007;27;0;0;0;0;0;0;0;0;0;0;0;0
2007;28;0;0;0;0;0;0;0;0;0;0;0;0
2007;29;0;;0;0;0;0;0;0;0;0;0;0
2007;30;0;;0;0;0;0;0;0;0;0;0;0
2007;31;0;;0;;0;;0;0;;0;;0
2008;1;0;0;0;0;0;0;0;0;0;0;0;0
2008;2;0;0;0;0;0;0;0;0;0;0;0;0
2008;3;0;0;0;0;0;0;0;0;0;0;0;0
2008;4;0;0;0;0;0;0;0;0;0;0;0;0
2008;5;0;0;0;0;0;0;0;0;0;0;0;0
2008;6;0;0;0;0;0;0;0;0;0;0;0;0
2008;7;0;0;0;0;0;0;0;0;0;0;0;0
2008;8;0;0;0;0;0;0;0;0;0;0;0;0
2008;9;0;0;0;0;0;0;0;0;0;0;0;0
2008;10;0;0;0;0;0;0;0;0;0;0;0;0
2008;11;0;0;0;0;0;0;0;0;0;0;0;0
2008;12;0;0;0;0;0;0;0;0;0;0;0;0
2008;13;0;0;0;0;0;0;0;0;0;0;0;0
2008;14;0;0.5;10.6;0;0;0;0;0;0;0;0;0
2008;15;0;0;0;0;0;0;0;0;0;0;0;0
2008;16;0;0;3.2;0;0;0;0.6;0;0;0;0;0
2008;17;0;0.3;2.4;0;0;0;0;0;0;0;0;0
2008;18;0;13.5;0.4;0;0;0;0;0;0;0;0;0
2008;19;0;2.9;0;0;0;0;0;0;0;0;0;0
2008;20;0;0.8;0;0;0;0;0;0;0;0;0;0
2008;21;0;1.1;0;0;0;0;0;0;0;0;0;0
2008;22;0;0;0;0;0;0;0;0;0;0;0;0
2008;23;0;0;0;0;0;0;0;0;0;0;0;0
2008;24;0.5;1.5;0;0;0;0;0;0;0;0;0;0
2008;25;0;0;0;0;0;0;0;0;0;0;0;0
2008;26;0;0;0;0;0;0;0;0;0;0;0;0
2008;27;0;0;0;0;0;0;0;0;0;2;0;0
2008;28;0;0;0;0;0;0;0;0;0;0;0;0
2008;29;0;0;0;0;0;0;0;0;0;0;0;0
2008;30;0;;0;0;0;0;0;0;0;0;0;0
2008;31;0;;0;;0;;0;0;;0;;0
2009;1;;0;0;0;1.9;0;0;0;0;0;0;0
2009;2;;0;5.4;0;0;0;0;0;0;0;0;0
2009;3;;0;0;0;0;0;0;0;0;0;0;0
2009;4;;0;0;0;0;0;0;0;0;0;0;0
2009;5;;10.5;1.5;0;0;0;0;0;0;0;0;0
2009;6;;0;0;0;0;0;0;0;0;0;0;0
2009;7;;0;0;0;0;0;0;0;0;0;0;0
2009;8;;0;0;0;0;0;0;0;0;0;0;0
2009;9;;0;0;0;0;0;0;0;0;0;0;0
2009;10;;0;0;0;0;0;0;0;0;0;0;0
2009;11;;0;0;0;0;0;0;0;0;0;0;0
2009;12;;10.8;0;0;0;0;0;0;0;0;0;0
2009;13;;1.7;0;0;0;0;0;0;0;0;0;0
2009;14;;0;0;0;0;0;0;0;0;0;0;0
2009;15;;0;0;0;0;0;0;0;0;0;0;0
2009;16;;0;0;0;0;0;0;0;0;0;0;0
2009;17;;0;0;0;0;0;0;0;0;0;0;0
2009;18;;0;0;0;0;0;0;0;0;0;0;0
2009;19;;0;0;0;0;0;0;0;0;0;0;0
2009;20;;0;0.6;0;0;0;0;0;0;0;0;0
2009;21;;0;0;1.5;0;0;0;0;0;0;0;0
2009;22;;1.9;0;0;0;0;0;0;0;0;4.8;0
2009;23;;0;0.6;0;0;0;0;0;0;0;0.6;0
2009;24;;0;0;0;0;0;0;0;0;0;0;0
2009;25;;0;0.4;0;0;0;0;0;0;0;0;0
2009;26;;0;0;0;0;0;0;0;0;0;0;0
2009;27;;0;0;0;0;0;0;0;0;0;0;0
2009;28;;0;0;0;0;0;0;0;0;0;0;0
2009;29;;;0;0;0;0;0;0;0;0;0;0
2009;30;;;0;0;0;;0;0;0;0;;0
2009;31;;;0;;0;;0;0;;1.1;;0
2010;1;0;;0;0.3;0.2;0;0;0;0;0;0;0
2010;2;0;;0;0;0;0;0;0;0;0;0;0
2010;3;0;;0;0.1;0;0;0;0;0;0;0;0
2010;4;0;;0;5.8;0;0;0;0;0;0;0;0
2010;5;0;;0;3.2;0;0;0;0;0;0;0;0
2010;6;0;;0;0;0;0;0;0;0;0;0;0
2010;7;0;;0;0;0;0;0;0;0;0;0;0
2010;8;0;;0;0;0;0;0;0;0;0;0;0
2010;9;0;;0;0;0;0;0;0;0;0;0;0
2010;10;0;;0;0;0;0;0;0;0;0;0;0
2010;11;0;;0;0;0;0;0;0;0;0;0;0
2010;12;0;;0.5;0;0;0;0;0;0;0;0;0
2010;13;0;;0;0;0;0;0;0;0;0;0;0
2010;14;0;;0;0;0;0;0;0;0;0;0.6;0
2010;15;0;;0;0;0;0;0;0;0;0;0;0
2010;16;0;;0;0;0;0;0;0;0;0;0;0
2010;17;0;;0;0;0;0;0;0;0;0;0;0
2010;18;0;;0;0;0;0;0;0;0;0;0;0
2010;19;0;;0;1;0;0;0;0;0;0;0;0
2010;20;0;;0;0;0;0;0;0;0;0;0;0
2010;21;0;;0;0;0;0;0;0;0;0;0;0
2010;22;0;;0;0;0;0;0;0;0;0;0;0.3
2010;23;0;;0;0;0;0;0;0;0;0;0;0
2010;24;0;;0;0;0;0;0;0;0;0;0;0
2010;25;0;;0;0;0;0;0;0;0;0;0;0
2010;26;0;;0;0;0;0;0;0;0;0;0;0
2010;27;0;;0;0;0;0;0;0;0;0;0;0
2010;28;0;;0;0;0;0;0;0;0;0;0;0
2010;29;0;;0;0;0;0;0;0;0;0;0;0
2010;30;0;;0;0;0;0;0;0;0;0;0;0
2010;31;;;4.6;;0;;0;0;;0;;0
2011;1;0;0;0;0;0;0;0;0;0;0;0;0
2011;2;0;0;0;0;0;0;0;0;0;0;0;0
2011;3;0;0;0;0;0;0;0;0;0;0;0;0
2011;4;0;0;0;0;0;0;0;0;0;0;0;0
2011;5;0;0;0;0;0;0;0;0;0;0;0;0
2011;6;0;0;0;1;0;0;0;0;0;0;0;0
2011;7;0;0;0;0;0;0;0;0;0;0;0;0
2011;8;0;0;0;0.3;0;0;0;0;0;0;0;0
2011;9;0;0;0;5.5;0;0;0;0;0;0;0;0
2011;10;0;0;0;0;0;0;0;0;0;0;0;0
2011;11;0;0;0;0;0;0;0;0;0;0;0;0
2011;12;0;0;0;0;0.5;0;0;0;0;0;0;0
2011;13;0;0;0;0;0;0;0;0;0;0;0;0
2011;14;0;0;0;0;0;0;0;0;0;0;0;0
2011;15;0;0;0;0.8;0;0;0;0;0;0;0;0
2011;16;0;0;0;0;0;0;0.8;0;0;0;0;0
2011;17;1.2;0;0;1.3;0;0;0;0;0;0;0;0
2011;18;0;0;0;0;0;0;0;0;0;0;0;0
2011;19;0;0;0;0;0;0;0;0;0;0;0;0
2011;20;0;0;0;0;0;0;0;0;0;0;0;0
2011;21;0;0;0;0;0;0;0;0;0;0;0;0
2011;22;0;0;0;0;0;0;0;0;0;0;0;1
2011;23;0;0;0;0;0;0;0;0;0;0;0;0
2011;24;0;0;0;0;0;0;0;0;0;0;0;0
2011;25;0;0;0;2.3;0;0;0;0;0;0;0;0
2011;26;0;0;0;0;0.2;0;0;0;0;0;0;0
2011;27;0;0;0;0;0;0;0;0;0;0;0;0
2011;28;0;0;0;0;0;0;0;0;0;0;0;0.5
2011;29;0;;0;0;0;0;0;0;0;0;0;0
2011;30;0;;0;;0;;0;0;;0;0;0
2011;31;0;;0;;0;;0;0;;0;;0
2012;1;0;0;0;0;0;0;0;0;0;0;0;0
2012;2;0;0;0;0;0;0;0;0;0;0;0;0
2012;3;0;0;0;0;0;0;0;0;0;0;0;0
2012;4;0;0;0;0;0;0;0;0;0;0;0;0
2012;5;0;0;0;7.2;0;0;0;0;0;0;0;0
2012;6;0;5.7;0;0;0;0;0;0;0;0;0;0
2012;7;2;0.6;0;0;0;0;0;0;0;0;0;0
2012;8;0;17;0;0;0;0;0;0;0;0;0;0
2012;9;0;5.3;0;0;0;0;0;0;0;0;0;0
2012;10;0;0.7;0;0;0;0;0;0;0;0;0;0
2012;11;0;0;0;0;0;0;0;0;0;0;0;0
2012;12;0;0;0;0;0;0;0;0;0;0;0;0
2012;13;0;0;0;0;0;0;0;0;0;0;0;0
2012;14;1;0;0;0;0;0;0;0;0;0;0;0
2012;15;0;0;0;0;0;0;0;0;0;0;0;0
2012;16;0;0;0;0;0;0;0;0;0;0;0;0
2012;17;0;0;1.4;0;0;0;0;0;0;0;0;0
2012;18;0;0;8.7;0;0;0;0;0;0;0;0;0
2012;19;0;0;1.5;0;0;0;0;0;0;0;0;0
2012;20;0;0;1.7;0;0;0;0;0;0;0;0;0
2012;21;0;0.3;0;0;0;0;0;0;0;0;0;0
2012;22;0;0;0.3;0;0;0;0;0;0;0;0;0
2012;23;0;0;0;0;0;0;0;0;0;0.2;0;0
2012;24;0;0;0;0;0;0;0;0;0;0;0;0
2012;25;0;0;0;0;0;0;0;0;0;0;0;0
2012;26;0;0;0;0;0;0;0;0;0;0;0;0
2012;27;0;0;0;0;0;0;0;0;0;0;0;0
2012;28;0;0;0;0;0;0;0;0;0;0;0;0
2012;29;0;0;0;0;0;0;0;0;0;0;0;0
2012;30;0;;0;0;0;0;0;0;0;0;0;0
2012;31;0;;;;0;;0;0;;0;;0
2013;1;0;0;0;0;0;0;0;0;0;0;0;0
2013;2;0;0;10;0;0;0;0;0;0;0;0;0
2013;3;0;0.5;42.8;0;0;0;0;0;0;0;0;0
2013;4;0;0;0;0;2;0;0;0;0;0;0;0
2013;5;0;0;0;0;0;0;0;0;0;0;0;0
2013;6;0;0;0;0;0;0;0;0;0;0;0;0
2013;7;0;0;0;0;0;0;0;0;0;0;0;0
2013;8;0;0;0;0;0;0;0;0;0;0;0;0
2013;9;0;0;0;0;0;0;0;0;0;0;0;0
2013;10;0;0;0;0;0;0;0;0;0;0;0;0
2013;11;0;0;0;0;0;0;0;0;0;0;0;0
2013;12;0;0;0;0;0;0;0;0;0;0;0;0
2013;13;0;0;1;0;0;0;0;0;0;0;0;0
2013;14;0;0;0;0;0;0;0;0;0;0;0;0
2013;15;0;0;0;0;0;0;0;0;0;0;0;0
2013;16;0;0;0;0;0;0;0;0;0;0;0;0
2013;17;0;0;0;0;0;0;0;0;0;0;0;0
2013;18;0;0;0;0;0;0;0;0;0;0;0;0
2013;19;0;0;0;0;0;0;0;0;0;0;0;0
2013;20;0;0;0;0;0;0;0;0;0;0;0;0
2013;21;0;0;0;0;0;0;0;0;0;0;0;0
2013;22;0;0;0;0;0;0;0;0;0;0;0;0
2013;23;0;0;0;0;0;0;0;0;0;0;0;0
2013;24;0;0;0;0;0;0;0;0;0;0;0;0
2013;25;0;0;0;0;0;0;0;0;0;0;0;0
2013;26;0;0;0.3;0;0;0;0;0;0;0;0;0
2013;27;0;0;0;0;0;0;0;0;0;0;0;0
2013;28;0;0;0;0;0;0;0;0;0;0;0;0
2013;29;0;;0;0;0;0;0;0;0;0;0;0
2013;30;0;;0;;0;0;0;0;0;0;0;0
2013;31;0;;0;;0.8;;0;0;;0;;0
2014;1;0;0;0;0;0;0;0;0;0;0;0;0
2014;2;0;0;0;0;1.2;0;0;0;0;0;0;0
2014;3;0;0;0;0;0;0;0;0;0;0;0;0
2014;4;0;0;0;0;0;0;0;0;0;0;0;0
2014;5;0;0;0;0;0;0;0;0;0;0;0;0
2014;6;0;0;0;0;0;0;0;0;0;0;0;0
2014;7;0;0;0;0;0;0;0;0;0;0;0;0
2014;8;0;0;0;0;0;0;0;0;0;1.2;0;0.6
2014;9;0;0;0;0;0;0;0;0;0;0;0;0
2014;10;0;0;0;0;0;0;0;0;0;0;0;0
2014;11;0;0;0;0;0;0;0;0;0;0;0;0
2014;12;0;0;0;0;0;0;0;0;0;0;0;0
2014;13;0;0;0;0;0;0;0;0;0;0;0;0
2014;14;0;0;0;0;0;0;0;0;0;0;0;0
2014;15;0;0;0;0;0;0;0;0;0;0;0;0
2014;16;0;0;0;0;0;0;0;0;0;0;0;0
2014;17;0;0;0;0;0;0;0;0;0;0;0;0
2014;18;0;0;0;0;0;0;0;0;0;0;0;0
2014;19;0;0;0;0;0;0;0;0;0;0;0;0
2014;20;0;0.3;0;0;0;0;0;0;0;0;0;0
2014;21;0;0;0;0;0;0;0;0;0;0;0;0
2014;22;0;0.5;0;0;0;0;0;0;0;0;0;0
2014;23;0;0;0;0;0;0;0;0;0;0;0;0
2014;24;0;0;0;0;0;0;0;0;0;0;0;0
2014;25;0;0;1;0;0;0;0;0;0;0;0;0
2014;26;0;0;0.4;0;0;0;0;0;0;0;0;0
2014;27;0;0;0;0;0;0;0;0;0;0;0;0
2014;28;0;0;0;0;0;0;0;0;0;0;0;0
2014;29;0;;0;0;0;0;0;0;0;0;0;0
2014;30;0;;0;0;0;0;0;0;0;0;0;2.1
2014;31;0;;;;0;;0;0;;0;;0
2015;1;0;;0;0;0;0;0;0;;0;0;0
2015;2;0;;0;0;0;0;0;0;;0;0;0
2015;3;0;0;0;0;0;0;0;0;;0;0;0
2015;4;0;0;0;0;0;0;0;0;;0;0;0
2015;5;0;0;0;0;0;0;0;0;;0;0;0
2015;6;0;0;0;0;0;0;0;0;;0;0;0
2015;7;0;0;0;0;0;0;0;0;;0;0;0
2015;8;0;0;0;0;0;0;0;0;;0;0;0
2015;9;0;0;0;0;0;0;0;0;;0;0;0
2015;10;0;0;0;0;0;0;0;0;;0;0;0
2015;11;0;0;0;0;0;0;0;0;;0;0;0
2015;12;0;0;0;0;0;0;0.3;0;;0;0;0
2015;13;0;0;0;0;0;0;0;0;;0;0;0
2015;14;0;0;1.2;0;0;0;0;0;;0;0;0
2015;15;0;0;0;0;0;0;0;0;;0;0;0
2015;16;0;0;0;0;0;0;0;0;;0;0;0
2015;17;0;0;0;0;0;0;0;0;;0;0;0
2015;18;0;0;6.9;0;0;0;0;0;;0;0;0
2015;19;0;0;1.2;0;0;0;0;0;;0;0;0
2015;20;0;0;0;0;0;0;0;0;;0;0;0
2015;21;0;0;0;0;0;0;0;0;;0;0;0
2015;22;0;0;0;0;0;0;0;0;;0;0;0
2015;23;0;0;0;0;0;0;0;0;;0;3.5;0
2015;24;0;0;0;0;0;0;0;0;;0;0;0
2015;25;0;0;0;0;0;0;0;0;;0;0;0
2015;26;0;1.5;0;0;0;0;0;0;;0;0;0
2015;27;0;0;0;0;0;0;0;0;;0;0;0
2015;28;0;0;0;0;0;0;0;0;;0;0;0
2015;29;0;;0;0;0;0;0;0;;0;0;0
2015;30;0.9;;0;0;0;0;0;0;;0;0;0
2015;31;0;;0;;0;;0;;;0;;0
2016;1;0;0;0;0;0;0.8;0;0;0;0;0;0
2016;2;0;0;0;0;0;0;0;0;0;0;0;0
2016;3;0;6;0.3;0;0;0;0;0;0;0;0;0
2016;4;0;0;4.3;0;0;0;0;0;0;0;0;0
2016;5;0;0;0;0;0;0;0;0;0;0;0;0
2016;6;0;0;0;0;0;0;0;0;0;0;0;0
2016;7;0;0;0;0;0;0;0;0;0;0;0;0
2016;8;0;0;0;0;0;0;0;0;0;0;0;0
2016;9;0;0;0;0;0;0;0;0;0;0;0;0
2016;10;0;0;0;0;0;0;0;0;0;0;0;0
2016;11;0;0;0;0;0;0;0;0;0;0;0;0
2016;12;0;0;0;0;0;0;0;0;0;0;0;0
2016;13;0;0;0;0;0;0;0;0;0;0;0;0
2016;14;0;0;0;0;0;0;0;0;0;0;0;0
2016;15;0;0;0;0;0;0;0;0;0;0;0;0
2016;16;0;0;0;0;0;0;0;0;0;0;0;0
2016;17;0;0;0;0;0;0;0;0;0;0;0;0
2016;18;0;0;0;0;0;0;0;0;0;0;0;0
2016;19;0;0;0;0;0;0;0;0;0;0;0;0
2016;20;0;0;0;0;0;0;0;0;0;0;0;0
2016;21;0;0;0;0;0;0;0;0;0;0;0;0
2016;22;0;0;0;0;0;0;0;0;0;0;0;0
2016;23;0;0;0;0;0;0;0;0;0;0;0;0
2016;24;0;0;0;0;0;0;0;0;0;0;0;0
2016;25;0;0;0;0;0;0;0;0;0;0;0;0
2016;26;0;1.3;0;0;0;0;0;0;0;0;0;0
2016;27;0;2.8;0;0;0;0;0;0;0;0;0;0
2016;28;0;0;0;0;0;0;0;0;0;0;0;0
2016;29;0.7;0;0;0;0;0;0;0;0;0;0;0
2016;30;0.5;;0;0;0;0;0;0;0;0;0;0
2016;31;0;;0;;0;;0;0;;0;;0
2017;1;0;9.3;38.1;0;0;0;0;0;0;;;
2017;2;0;1.5;0;0;0;0;0;0;0;;;
2017;3;0;0;34.6;0;0;0;0;0;0;;;
2017;4;0;6.3;7.2;0;0;0;0;0;0;;;
2017;5;0;0;7.2;0;0;0;0;0;0;;;
2017;6;0;0;25.9;0;0;0;0;0;0;;;
2017;7;0;0;70.8;0;0;0;0;0;0;;;
2017;8;0;0;24.9;0;1.5;0;0;0;0;;;
2017;9;0;0;0;0;0;0;0;0;0;;;
2017;10;0;0;2.7;0;0;0;0;0;0;;;
2017;11;0;0;1.2;0;0;0;0;0;0;;;
2017;12;0;0;51.3;0;0;0;0;0;0;;;
2017;13;0;0;6.9;0;0;0;0;0;0;;;
2017;14;0;0;0;0;0;0;0;0;0;;;
2017;15;0;0;4.1;0;0;0;0;0;0;;;
2017;16;0;0;0;0;0;0;0;0;0;;;
2017;17;0;0;34.3;0;0;0;0;0;0;;;
2017;18;0;0;35;0;0;0;0;0;0;;;
2017;19;0;0;0;3;0;0;0;0;0;;;
2017;20;0;0;0;0;0;0;0;0;0;;;
2017;21;0;0;13.7;0;0;0;0;0;0;;;
2017;22;0;6.7;0;0;0;0;0;0;0;;;
2017;23;0;0;1.2;0;0;0;0;0;0;;;
2017;24;0;0;5.4;0;0;0;0;0;0;;;
2017;25;0;0.9;140.6;0;0;0;0;0;0;;;
2017;26;0;0;0.7;0;0;0;0;0;0;;;
2017;27;0;0;9.5;0;0;0;0;0;0;;;
2017;28;0;0;0;0;0;0;0;0;0;;;
2017;29;0;;0;0;0;0;0;0;0;;;
2017;30;13.7;;95;0;0;0;0;0;;;;
2017;31;7.2;;2.3;;0;;0;0;;;;0
